ent_id,ent_type,registered_fund,employee_cnt,anche_year,assgro,liagro,vendinc,maibusinc,progro,netinc,ratgro,totequ,pat_cnt,mark_cnt,soft_cnt,works_cnt,ass_lia_rat,ROA,IP,loss_cnt,Label
13750804,有限责任公司（自然人投资或控股）,1000,5,2020,22.84,46.3,0,0,-4.2,-4.2,0,-23.46,0,1,0,0,2.027145312,-0.000413181,1,4,1
46282693,有限责任公司,100,0,2017,8.0891,8.9368,7.8237,7.8237,-0.7822,-0.7822,0.2347,-0.8477,0,0,0,0,1.104795358,-0.000077,0,4,1
46276488,有限责任公司（自然人投资或控股）,100,0,2018,111.25,109.51,329.67,329.67,-2.43,-2.43,0.75,1.74,0,4,0,1,0.98435957,-0.000239055,5,4,1
14477123,有限责任公司（自然人投资或控股）,1118,12,2020,13.96,16.75,0,0,-0.11,-0.11,0,-2.79,0,0,0,0,1.19985673,-0.0000108,0,3,1
13930973,有限责任公司（自然人独资�?1,150,2019,0.17,5.7,0.33,0.33,-0.123,-0.123,0,-5.53,0,0,0,0,33.52941029,-0.0000121,0,4,,1
13386693,有限责任公司（自然人独资�?1,100,2020,245.11,242.81,9.29,9.29,-9.23,-9.23,0,2.3,0,0,0,0,0.990616445,-0.000908015,0,3,,1
15548854,有限责任公司（自然人投资或控股）,850,5,2020,18379,20272,25043,24667,-214,-214,427.7,-1893,0,0,0,0,1.102997987,-0.021052566,0,4,1
15371715,有限责任公司（自然人独资�?2,100,2019,212.81,235.44,268.73,268.73,-4.58,-4.58,5.19,-22.63,0,0,0,0,1.106339012,-0.000450564,0,4,,1
15639400,有限责任公司（自然人投资或控股）,1086,22,2019,1060.37,23.57,39.7,39.7,-28.03,-28.03,1.371,1036.8,0,0,0,0,0.02222809,-0.002757493,0,4,1
14754852,有限责任公司（自然人投资或控股）,100,6,2020,11.48,15.5,52.6,52.6,-0.4013,-0.4381,0.3622,-4.02,0,0,0,0,1.35017427,-0.0000431,0,4,1
13941958,有限责任公司（自然人独资�?9,50,2018,286.6,261.2,94.8,94.8,-2.4,-2.4,0.8,25.4,0,0,0,0,0.911374761,-0.000236104,0,4,,1
15684290,有限责任公司（自然人投资或控股）,1000,5,2017,3.49588,1.63072,25.7427,25.7427,-0.800753,-0.800753,0.440524,1.86516,0,0,0,0,0.466469121,-0.0000788,0,4,1
13779902,有限责任公司（自然人独资�?3,248,2018,1054,1128,41,0,-13,-13,3,-74,0,0,0,0,1.070208729,-0.001278894,0,4,,1
15052758,有限责任公司（自然人独资�?2,20,2020,11.4891,12.458,43.1005,43.1005,-0.1588,-0.1588,0.1019,-0.9689,0,0,0,0,1.084332079,-0.0000156,0,3,,1
43726887,有限责任公司（自然人独资�?2,2560,2017,1.87,3.1,270.08,270.08,-1.22,-1.22,21.09,-1.23,0,0,0,0,1.657753955,-0.000120019,0,4,,1
43729226,有限责任公司（自然人投资或控股）,100,7,2019,51.44,69.26,84.68,84.68,-8.57,-8.57,2.76,-17.82,0,0,0,0,1.346423095,-0.000843086,0,4,1
14654512,有限责任公司（自然人独资�?2,100,2019,0.168797,4.99963,0,0,-2.0642,-2.0642,0.001,-4.81335,0,0,0,0,29.61918717,-0.000203069,0,4,,1
14481976,有限责任公司（自然人独资�?2,201,2018,5.04,15.02,10.5,10.5,-4.36,-4.36,0.44,-9.9,2,0,15,0,2.980158844,-0.000428921,17,4,,1
47490489,有限责任公司（自然人独资�?4,50,2018,12.59,15.43,47.1,47.1,-2.55,-2.56,0,-2.84,0,0,0,0,1.225575863,-0.000251844,0,4,,1
13282760,有限责任公司（自然人独资�?2,300,2019,1.36,4.99,105.31,105.31,-0.2,-0.36,0.45,-3.63,0,0,0,0,3.66911744,-0.0000354,0,4,,1
14915915,其他有限责任公司,1000,0,2017,184.88,316.4,50.83,50.83,-66.6,-66.6,2,-131.52,28,0,0,0,1.711380277,-0.006551873,28,4,1
43720414,有限责任公司（自然人独资�?101,5000,2020,24.9097,46.2073,13.0735,13.0735,-0.0906,-0.0906,-0.0906,-21.2976,0,4,0,0,1.854992134,-0.00000891,4,4,,1
15595213,有限责任公司（自然人独资�?1,100,2019,0.32,27.04,0.25,0.25,-8.5,-8.5,0,-26.72,0,0,0,0,84.50000475,-0.0008362,0,4,,1
47499930,有限责任公司（自然人独资�?11,500,2018,12.7,15.06,20.71,20.71,-2.36,-2.36,0.01,-2.36,0,0,0,0,1.185826823,-0.000232168,0,4,,1
15612991,有限责任公司（自然人投资或控股）,10,5,2020,1.79324,6.2244,0.03596,0.035604,-0.288963,-0.288963,0,-4.43116,0,0,0,0,3.471035786,-0.0000284,0,4,1
43720559,有限责任公司（自然人独资�?7,600,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1
15479180,有限责任公司（自然人独资�?3,1000,2020,0.450239,1,11.686,11.5381,-0.09845,-0.103899,0.00145,-0.549761,0,0,0,0,2.221042588,-0.0000102,0,4,,1
47484197,有限责任公司（自然人独资�?11,10,2017,2.92144,8.07906,18.5318,18.5318,-5.10815,-5.10815,0.594873,-5.15762,0,1,0,0,2.765437564,-0.000502522,1,4,,1
15235353,个人独资企业,10,4,2019,4.9,6.5,4.8,4.8,-0.015,-0.015,0.01,-1.6,0,0,0,0,1.326530586,-0.00000148,0,4,1
15551720,有限责任公司（自然人投资或控股）,50,10,2018,364.924,324.616,139.975,139.975,-0.2203,-0.264,2.193,40.3083,0,0,0,0,0.88954409,-0.000026,0,4,1
12866209,有限责任公司,7200,0,2019,29633.1,26957.6,3998.89,3998.89,-36.66,-35.66,-35.66,2674.41,0,0,0,0,0.909712449,-0.003508105,0,3,1
14533084,有限责任公司（自然人投资或控股）,100,4,2018,76.55,90.26,40.77,40.77,-3.41,-3.41,4.93,-13.71,0,0,0,0,1.179098609,-0.000335464,0,4,1
47497281,有限责任公司（自然人独资�?4,50,2017,70.9374,74.9462,150.621,124.141,-3.61058,0.900123,5.28672,-4.00881,0,0,0,0,1.05651175,0.0000886,0,3,,1
14521297,有限责任公司（自然人投资或控股）,100,4,2018,2.24,5.34,0,0,-3,-3,0,-3,0,0,0,0,2.383928629,-0.000295129,0,3,1
15076388,有限责任公司（法人独资）,1500,12,2020,119.455,392.289,0,0,-252.678,-252.678,0,-263.4,2,0,0,0,3.283989749,-0.024857571,2,4,1
43720396,有限责任公司（自然人独资�?4,200,2020,22.14,51.09,6.21,6.21,-7.28,-7.28,0.01,-28.95,0,0,0,0,2.307588146,-0.000716181,0,3,,1
14951946,有限责任公司（自然人投资或控股）,50,12,2018,34.86,27.01,64.75,52.18,-8.41,-8.41,3.9,7.84,0,0,0,0,0.774813533,-0.000827346,0,3,1
14238827,有限责任公司（自然人独资�?4,50,2017,57.7969,14.1522,15.1466,15.1466,-3.42596,-3.42596,0,43.6446,0,0,3,0,0.244860872,-0.000337034,3,4,,1
15076388,有限责任公司（法人独资）,1500,12,2019,2568.8,267.527,10.7759,10.7759,-286.823,-286.823,3.7071,-10.7226,2,0,0,0,0.104144738,-0.028216637,2,4,1
14653876,有限责任公司（自然人独资�?2,100,2019,199.97,200.38,107.95,107.95,-0.05,-0.05,0.5,-0.41,0,0,0,0,1.002050326,-0.00000492,0,3,,1
14699303,有限责任公司（自然人投资或控股）,50,77,2020,1924.77,2495.64,31.21,31.21,-89.62,-89.62,0.11,-570.86,0,1,0,0,1.296591212,-0.0088165,1,4,1
43721143,有限责任公司（自然人独资�?4,200,2020,24.86,50.31,11.19,11.19,-7.98,-7.98,0.0155,-24.45,0,2,0,1,2.02373291,-0.000785044,3,3,,1
13318855,有限责任公司（自然人投资或控股）,2000,23,2019,5538.14,6262.25,51.7,0,-10.2,-10.2,10.47,-724.11,0,0,0,0,1.130749646,-0.00100344,0,4,1
14902607,有限责任公司（自然人投资或控股）,5000,35,2019,85174.6,85165.3,0,0,-382.273,-382.273,275.02,391.589,0,4,0,0,0.999890757,-0.037606673,4,4,1
43719245,有限责任公司（自然人独资�?1,500,2019,122.87,147,63.71,63.71,-21.41,-21.41,0.02,-24.13,0,0,0,0,1.196386398,-0.00210624,0,3,,1
14699303,有限责任公司（自然人投资或控股）,50,77,2017,1515,1684.2,1013.4,1013.4,-58.8,-58.8,97.6,-168.7,0,1,0,0,1.111683136,-0.005784537,1,4,1
43726887,有限责任公司（自然人独资�?2,2560,2019,397.461,402.691,986.951,986.951,-2.48998,-3.25968,57,-5.23056,0,0,0,0,1.013158551,-0.000320676,0,4,,1
14873290,有限责任公司（自然人投资或控股）,300,23,2020,39.8,71.9,0,0,-8.5,-8.5,0,-32.1,0,0,0,0,1.806532736,-0.0008362,0,3,1
14464194,有限责任公司（中外合资）,170,0,2019,2370.73,2167.65,222.06,222.06,-74.99,-74.99,0.79,130.77,24,0,0,0,0.914338588,-0.007377252,24,4,1
52093056,有限责任公司（自然人独资�?2,800,2020,54.5633,64.5672,12.7437,12.7437,-9.76305,-9.76305,0.0014,-10.0039,0,0,0,0,1.18334482,-0.000960454,0,3,,1
14187366,有限责任公司（自然人独资�?0,1000,2019,8,5.66,52.3,52.3,-10.2,-10.2,0,8.54,0,1,0,0,0.707499981,-0.00100344,1,3,,1
43726887,有限责任公司（自然人独资�?2,2560,2020,618.48,624.38,1113.32,1113.32,1.34,-0.29,106.36,-5.9,0,0,0,0,1.009539556,-0.0000285,0,4,,1
14368555,有限责任公司（自然人投资或控股）,100,2,2020,36.67,62.1,0.6,0.6,-3.7,-3.7,0,-25.4,0,0,0,0,1.693482454,-0.000363993,0,4,1
14005544,有限责任公司（自然人独资�?6,100,2017,100,0,10,10,2,1.5,0,100,0,0,0,0,0,0.000147565,0,3,,1
13218495,有限责任公司（自然人投资或控股）,108,3,2017,25.5,58.3,0,0,-27.1,-27.1,0,-32.8,0,0,0,0,2.28627448,-0.002666003,0,4,1
14602892,有限责任公司（自然人投资或控股）,166.8,37,2019,450.03,428.64,27.1,27.1,-0.98,-0.98,0.01,-145.41,7,0,0,0,0.95246987,-0.0000964,7,4,1
13717268,有限责任公司（自然人独资�?1,100,2020,6.68861,13,31.9475,31.7824,-0.256378,-0.535502,0.808849,-6.31139,0,0,0,0,1.94360261,-0.0000527,0,4,,1
15150260,有限责任公司（自然人独资�?1,100,2018,1000.12,900.43,0,0,-0.03,-0.03,0,99.7,0,0,0,0,0.900321958,-0.00000295,0,3,,1
15075276,有限责任公司（自然人投资或控股）,1000,3,2020,66.9815,121.82,14.0799,13.9986,-7.9028,-7.9028,0.1449,-54.8381,0,0,0,0,1.818711167,-0.00077745,0,4,1
43717396,有限责任公司,2000,0,2020,0.15,2.33,0,0,-2.03,-2.03,0,-2.18,2,0,0,0,15.53333221,-0.000199704,2,4,1
13582259,有限责任公司（自然人投资或控股）,1000,7,2018,4.82386,28.7011,15.2877,15.2877,-25.4821,-25.4821,0.02955,-23.8773,0,3,0,0,5.949819935,-0.002506839,3,4,1
13692466,有限责任公司（自然人投资或控股）,100,4,2019,26.37,54.19,37.8,37.8,-12,-12,0.4,-27.82,0,1,0,0,2.05498661,-0.001180518,1,4,1
13282760,有限责任公司（自然人独资�?2,300,2020,1.07,4.99,55.45,55.45,-0.11,-0.28,0.12,-3.92,0,0,0,0,4.663550959,-0.0000275,0,4,,1
43728319,有限责任公司（自然人独资�?4,100,2020,1.57,12.59,1.89,1.89,-3.21,-3.21,0,-11.02,0,0,0,0,8.01910811,-0.000315789,0,3,,1
14295264,有限责任公司（中外合资）,1000,0,2018,2061,4862,0,0,-42,-42,0,-2801,21,0,0,0,2.359049005,-0.004131812,21,4,1
13318855,有限责任公司（自然人投资或控股）,2000,23,2017,20462.6,20188.5,8.96,0,-90.9,-90.9,9.56,274.06,0,0,0,0,0.986604849,-0.008942422,0,4,1
15684290,有限责任公司（自然人投资或控股）,1000,5,2020,18.5964,19.3794,55.0338,54.6272,-1.00293,-1.00293,0.460402,-0.782957,0,0,0,0,1.042104976,-0.0000987,0,4,1
15235353,个人独资企业,10,4,2020,6.7,9.1,2.8,2.8,-0.78,-0.78,0.01,-2.4,0,0,0,0,1.358209051,-0.0000767,0,4,1
47484311,有限责任公司,1000,0,2018,1.65933,13.6549,0,0,-8.74974,-8.74974,0.002,-11.9956,0,0,0,0,8.229164489,-0.000860769,0,4,1
15087962,有限责任公司（自然人投资或控股）,800,28,2020,22323.4,41313,544.17,72.38,-2261.8,-2261.8,278.27,-18989.6,0,0,0,0,1.850658917,-0.222507925,0,4,1
43727935,有限责任公司,1000,0,2020,15886.7,15009.4,0,0,-0.081287,-0.081287,0,877.316,0,0,0,0,0.94477772,-0.000008,0,4,1
43730478,有限责任公司（自然人投资或控股）,200,2,2019,1.2493,2,6.5886,0,-0.3688,-0.3688,0.1976,-0.7506,0,0,0,0,1.600896498,-0.0000363,0,3,1
15444091,有限责任公司（法人独资）,10000,15,2019,79955.2,77897.5,22493.3,22493.3,-0.8988,-0.8988,1687.53,2057.74,0,0,0,0,0.9742643,-0.0000884,0,4,1
14735524,有限责任公司（自然人独资�?3,200,2019,1.68,8.25,3.03,3.03,-4.05,-4.06,0.27,-6.56,0,0,0,0,4.910714439,-0.000399408,0,3,,1
14422821,有限责任公司（自然人独资�?3,200,2017,156.72,57.788,70.9,70.9,-1.068,-1.068,0,98.932,0,0,0,0,0.368734034,-0.000105066,0,4,,1
15255923,有限责任公司（法人独资）,2600,5,2019,18168.3,21084.2,115.25,115.25,-1263.24,-1263.24,0.44,-2915.86,0,0,0,0,1.160493734,-0.124273102,0,4,1
46246675,有限责任公司（自然人投资或控股）,1000,0,2017,0.955,5,11.6581,11.6581,-4.045,-4.045,0,-4.045,0,0,0,0,5.235602186,-0.000397933,0,4,1
14748985,有限责任公司（自然人投资或控股）,100,3,2017,1.39067,0.211374,13.8611,13.8611,0.554445,0.499002,0.072287,1.17929,0,0,0,0,0.151994369,0.0000491,0,3,1
14602892,有限责任公司（自然人投资或控股）,166.8,37,2018,456.66,434.29,71.84,71.84,-18.08,-18.08,4.21,22.37,7,0,0,0,0.951013894,-0.001778647,7,4,1
14894086,有限责任公司（自然人独资�?0,100,2018,52.35,62.25,35.55,35.55,-9.91,-9.91,0,-9.91,0,0,0,0,1.189111783,-0.000974911,0,3,,1
14366414,有限责任公司（自然人独资�?3,800,2020,22.58,35.26,42.46,42.46,-1.9,-1.9,0.02,-12.68,0,0,0,0,1.561558833,-0.000186915,0,4,,1
15551720,有限责任公司（自然人投资或控股）,50,10,2020,439.31,402.11,191.04,191.04,-1.08,-1.27,2.35,37.19,0,0,0,0,0.915321726,-0.000124938,0,4,1
14735524,有限责任公司（自然人独资�?3,200,2017,3.16,2.49,3.71,3.71,1.06,1,1.65,0.67,0,0,0,0,0.787974665,0.0000984,0,3,,1
43727935,有限责任公司,1000,0,2019,15834.9,14957.5,0,0,-0.08,-0.08,0,877.4,0,0,0,0,0.944590722,-0.00000787,0,4,1
47500030,有限责任公司（自然人独资�?21,1000,2017,30,0,50,30,20,10,0,30,0,0,0,0,0,0.000983765,0,3,,1
14602723,有限责任公司（自然人投资或控股）,500,3,2017,1.29,2.99,0,0,-1.7,-1.7,0,-1.7,0,0,0,0,2.317829533,-0.00016724,0,4,1
46415404,有限责任公司（自然人投资或控股）,20,0,2018,13.98,14.25,43.0559,43.0559,-0.2876,-0.2876,0.75,-0.27,0,0,0,0,1.019313338,-0.0000283,0,4,1
46920237,有限责任公司（自然人投资或控股）,1000,8,2018,33.46,33.42,9.21,9.21,-0.1,-0.1,0.22,0.03,0,0,0,0,0.998804515,-0.00000984,0,3,1
15255923,有限责任公司（法人独资）,2600,5,2017,18068.6,18780.4,310.21,260.43,-1202.17,-1202.17,0,-711.81,0,0,0,0,1.039394352,-0.118265256,0,4,1
43720396,有限责任公司（自然人独资�?4,200,2019,34.86,58.35,53.68,53.68,-0.94,-0.94,2.3,-23.49,0,0,0,0,1.673838137,-0.0000925,0,3,,1
14142451,有限责任公司（自然人投资或控股）,200,3,2017,694,613.58,1042.24,1042.24,-5.6,-5.6,4.5,81.24,0,0,0,0,0.884121062,-0.000550908,0,4,1
13004853,有限责任公司（自然人独资�?2,1000,2017,63.32,65.82,98.2,98.2,-1.65,-1.65,1.15,-2.5,0,0,0,0,1.039481996,-0.000162321,0,4,,1
13259313,有限责任公司（自然人独资�?7,10,2020,8.9,75,0,0,-11,-11,0.01,-76,0,0,0,0,8.426966653,-0.001082141,0,4,,1
13288785,有限责任公司（自然人投资或控股）,500,4,2019,100.41,103.42,73.59,73.59,-0.01,-0.01,0,-3.01,0,0,0,0,1.029977038,-0.000000984,0,4,1
15517754,有限责任公司（非自然人投资或控股的法人独资）,5000,0,2018,2103,45,218,218,-192,-192,13,2059,0,0,0,0,0.021398003,-0.018888284,0,4,1
14930822,有限责任公司（自然人投资或控股）,34,8,2019,108.02,143.46,8.74,8.74,-9.08,-9.12,0.05,-35.44,0,0,0,0,1.328087495,-0.000897193,0,4,1
15353612,有限责任公司（自然人投资或控股）,500,5,2018,6430,6527,341,341,-15.9,-16.6,11,-9,0,0,0,0,1.015085537,-0.00163305,0,4,1
13248358,有限责任公司（自然人独资�?2,100,2019,582,169,88,88,-2.6,-2.6,2.3,413,0,0,0,0,0.290378007,-0.000255779,0,4,,1
15225969,有限责任公司（自然人独资�?2,1088,2020,56.65,64.53,69.41,69.41,-1.045,-1.11,0.8255,-7.88,0,0,0,0,1.139099683,-0.000109198,0,4,,1
13390003,有限责任公司（自然人独资�?2,100,2019,1.09,13.35,3.77,3.77,-0.79,-0.79,0.11,-12.26,0,0,0,0,12.2477064,-0.0000777,0,3,,1
43720414,有限责任公司（自然人独资�?101,5000,2019,13.5224,34.7293,0,0,-12.0734,-12.0734,0.0051,-21.207,0,4,0,0,2.568279426,-0.001187739,4,4,,1
15477526,有限责任公司（自然人投资或控股）,100,4,2019,29.19,36.53,29.42,28.68,-0.31,-0.31,0.12,-7.3,0,0,0,0,1.251455913,-0.0000305,0,4,1
43730478,有限责任公司（自然人投资或控股）,200,2,2018,1.8218,1.8218,12.76,12.76,-0.3818,-0.3818,0,-0.3818,0,0,0,0,1,-0.0000376,0,3,1
47307317,有限责任公司（自然人独资�?0,100,2018,1.2,5.2,2.4,2.4,-7.4,-7.4,0,-4,0,0,0,0,4.333333002,-0.000727986,0,4,,1
14521297,有限责任公司（自然人投资或控股）,100,4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
14464194,有限责任公司（中外合资）,170,0,2020,2376.82,2300.62,224.54,224.54,-54.57,-54.57,4.7,76.2,24,0,0,0,0.967940379,-0.005368404,24,4,1
13214383,有限责任公司（自然人独资�?0,50,2018,1.48,5.98,8.46,8.46,-0.55,-0.55,1.38,-4.5,0,0,0,0,4.040540501,-0.0000541,0,3,,1
13200725,有限责任公司（自然人独资�?6,1000,2019,30.08,139.69,27.04,27.04,-0.9,-0.9,0.5,-109.6,0,52,0,0,4.643949561,-0.0000885,52,4,,1
13260045,有限责任公司（自然人独资�?4,300,2019,42,52,21,21,-2,-2,0.3,-10,0,0,0,0,1.238095238,-0.000196753,0,4,,1
14295264,有限责任公司（中外合资）,1000,0,2020,1752.27,4852.61,0,0,-0.9768,-0.9768,0,-3100.34,21,0,0,0,2.769327677,-0.0000961,21,4,1
14902607,有限责任公司（自然人投资或控股）,5000,35,2017,84349.5,8355.66,0,0,-661.371,-661.371,0.38,792.957,0,4,0,0,0.099059984,-0.065063347,4,4,1
43719620,有限责任公司（自然人投资或控股）,1000,3,2018,78.48,92.26,17.48,17.48,-8.55,-8.55,0.0011,-13.77,0,0,0,0,1.175586114,-0.000841119,0,4,1
14689804,有限责任公司（自然人独资�?0,200,2019,0.1,5.12,0,0,-1.9,-1.9,0,-5.02,0,0,0,0,51.19999809,-0.000186915,0,4,,1
14348500,有限责任公司（自然人独资�?1,50,2020,11.3,14.9,1.5,1.5,-1.7,-1.7,0,-3.6,0,0,0,0,1.318584015,-0.00016724,0,4,,1
13202915,有限责任公司（自然人投资或控股）,50,4,2019,164.11,171.01,48.28,48.28,-6.12,-6.12,3.19,-6.9,0,0,0,0,1.042044932,-0.000602064,0,4,1
14800196,有限责任公司（法人独资）,100,4,2020,16.1131,668.613,-12.8297,-12.8297,-39.2046,-39.2046,6.72,-652.5,0,0,0,0,41.49499314,-0.003856811,0,4,1
14146008,有限责任公司（自然人投资或控股）,3000,2,2018,280.037,279.618,681.11,681.11,-0.113745,-0.643881,23.02,0.418221,0,1,0,0,0.998503855,-0.0000633,1,3,1
15144719,有限责任公司（自然人独资�?6,1000,2019,2.64,12.83,37.48,36.39,-0.18,-0.18,0,-10.18,0,2,0,0,4.859848263,-0.0000177,2,3,,1
14185645,有限责任公司（自然人独资�?0,100,2020,1.9329,5,0,0,-0.36,-0.36,0,-3.0671,0,0,0,0,2.586786758,-0.0000354,0,4,,1
43726435,有限责任公司（自然人投资或控股）,200,19,2020,455,560,315,279,-73,-73,8.54,-105,0,2,0,0,1.230769231,-0.007181483,2,4,1
13021495,有限责任公司（自然人独资�?5,500,2018,166.093,153.803,35.8915,35.8915,-1.6778,-1.8357,0.4293,122.897,0,0,0,0,0.92600526,-0.00018059,0,4,,1
15082885,有限责任公司（自然人投资或控股）,5,4,2018,44.58,42.87,0,0,-4.47,-4.47,0,1.71,0,0,0,0,0.961641928,-0.000439743,0,4,1
14477123,有限责任公司（自然人投资或控股）,1118,12,2018,10.2,12.56,31.23,31.23,-0.25,-0.25,2.04,-2.36,0,0,0,0,1.231372613,-0.0000246,0,3,1
15558041,有限责任公司（自然人投资或控股）,1000,26,2020,9767,11832,909,909,-540,-540,0,-2064,0,0,0,0,1.211426231,-0.053123299,0,4,1
15278322,有限责任公司（自然人投资或控股）,1000,10,2020,816.9,825.57,1500.47,1497.04,-64.8,-64.8,18.9,-8.66,0,0,0,0,1.010613273,-0.006374796,0,4,1
14238827,有限责任公司（自然人独资�?4,50,2020,57,57,21,21,-21,-21,-21,35,0,0,3,0,1,-0.002065906,3,4,,1
43727655,有限责任公司（自然人独资�?4,500,2017,0.0158,2.99,1.978,1.978,-2.27,-2.27,0,-2.97,0,0,0,0,189.2405161,-0.000223315,0,4,,1
15675997,有限责任公司（自然人独资�?1,100,2020,4.78,7.7,31.64,31.64,-0.59,-0.6816,0.1643,-2.92,0,0,0,0,1.61087855,-0.0000671,0,4,,1
13182478,有限责任公司（自然人投资或控股）,100,2,2020,1.17,2.06,80.81,80.81,-0.18,-0.59,0.92,-0.89,0,0,0,0,1.760683776,-0.000058,0,4,1
15558041,有限责任公司（自然人投资或控股）,1000,26,2017,1005.4,1459.6,3137.4,3137.4,-48.5,-48.5,705.4,-454.2,0,0,0,0,1.451760434,-0.004771259,0,4,1
13288785,有限责任公司（自然人投资或控股）,500,4,2020,190.41,193.97,87.96,87.96,-0.54,-0.54,0,-3.55,0,0,0,0,1.018696484,-0.0000531,0,4,1
15627603,有限责任公司（自然人独资�?4,1000,2020,0.2951,5.4751,129.61,129.61,-0.555,-0.555,1.52,-5.18,0,0,0,0,18.55337166,-0.0000546,0,4,,1
14404399,有限责任公司（自然人投资或控股）,500,7,2020,0.99,6,0,0,-0.04,-0.04,0,-501,0,0,0,0,6.060606002,-0.00000394,0,4,1
14185645,有限责任公司（自然人独资�?0,100,2017,4.3875,5,9.9544,9.9544,-0.776,-0.776,0,-0.6125,0,0,0,0,1.139601189,-0.0000763,0,4,,1
14411364,有限责任公司（自然人投资或控股）,10000,1,2019,1359.93,1389,0,0,-0.342877,-0.342877,0,-29.0696,0,0,0,0,1.02137606,-0.0000337,0,4,1
14238827,有限责任公司（自然人独资�?4,50,2019,38.1633,38.1633,21.235,21.235,-5.9611,-5.9611,0.2,35.6633,0,0,3,0,1,-0.000586432,3,4,,1
14242095,有限责任公司（自然人投资或控股）,500,42,2020,921,3222,1711,1711,-50,-50,1.1,-2301,2,12,0,0,3.498371336,-0.004918824,14,4,1
43717626,有限责任公司（自然人独资�?4,500,2020,131.85,225.1,0.37,0.37,-2.13,-2.13,0,93.25,0,0,0,0,1.707243047,-0.000209542,0,4,,1
14334775,有限责任公司（自然人独资�?5,50,2017,209,247,10,10,-13,-13,0.35,-38,0,0,0,0,1.181818182,-0.001278894,0,4,,1
14735524,有限责任公司（自然人独资�?3,200,2018,1.18,3.69,7.59,7.59,-3.16,-3.16,0.71,-2.51,0,0,0,0,3.127118832,-0.00031087,0,3,,1
14905251,有限责任公司（自然人投资或控股）,820,7,2017,,,,,,,,,0,0,0,0,,,0,3,1
15082885,有限责任公司（自然人投资或控股）,5,4,2020,37.87,39.17,0,0,-0.43,-0.43,0,-1.3,0,0,0,0,1.034327945,-0.0000423,0,4,1
13021495,有限责任公司（自然人独资�?5,500,2017,156.09,141.96,2.86,2.86,-1.6,-1.61,0.0253,141.26,0,0,0,0,0.909475367,-0.000158386,0,4,,1
43730478,有限责任公司（自然人投资或控股）,200,2,2020,0.05,5.9,0,0,-5.144,-5.144,0,-5.8947,0,0,0,0,118.0000001,-0.000506049,0,3,1
15479180,有限责任公司（自然人独资�?3,1000,2017,0.9054,1,33.3421,32.3419,-0.0307,-0.0307,0.1,-0.0946,0,0,0,0,1.104484233,-0.00000302,0,4,,1
15612991,有限责任公司（自然人投资或控股）,10,5,2019,0.0822,4.2244,0.065437,0.065437,-0.6726,-0.6726,0,-4.1422,0,0,0,0,51.39172915,-0.0000662,0,4,1
15021122,有限责任公司（自然人投资或控股）,200,11,2018,299.26,320.033,1471.29,1471.29,-16.4881,-16.4881,21.2604,-20.7737,0,0,0,0,1.069414486,-0.001622041,0,3,1
46276488,有限责任公司（自然人投资或控股）,100,0,2019,1228.5,1235.4,290.1,290.1,-11.8,-11.8,0.1,-6.9,0,4,0,1,1.005616625,-0.001160842,5,4,1
13283990,有限责任公司（自然人独资�?2,10,2020,5.82,16.8,15.77,15.77,-3.77,-3.77,0,-10.98,0,0,0,0,2.886597722,-0.000370879,0,4,,1
13092542,有限责任公司,1000,0,2019,7.8,2.29,0,0,-0.61,-0.61,0,5.51,0,0,0,0,0.293589732,-0.00006,0,4,1
13602274,有限责任公司（自然人独资�?2,1000,2019,11.6436,20.91,45.5908,44.2629,-1.725,-1.8839,0.1632,-9.2664,0,0,0,0,1.795836255,-0.000185331,0,4,,1
15371715,有限责任公司（自然人独资�?2,100,2017,75.61,93.46,336.34,316.1,-16.1,-16.1,3.64,-17.85,0,0,0,0,1.236079862,-0.001583861,0,4,,1
43718982,有限责任公司（自然人独资�?3,100,2019,0.203165,6.09139,0.004976,0.004976,-2.24502,-2.24502,0,-5.88822,0,0,0,0,29.98247873,-0.000220857,0,4,,1
15371715,有限责任公司（自然人独资�?2,100,2018,119,141,191,191,-4,-4,14,-22,0,0,0,0,1.18487395,-0.000393506,0,4,,1
47000269,有限责任公司（自然人投资或控股）,500,0,2019,15.43,20.56,52.26,52.26,-4.58,-4.58,3.02,-5.13,0,0,0,0,1.332469155,-0.000450564,0,3,1
14602723,有限责任公司（自然人投资或控股）,500,3,2018,1.2,4.19,0,0,-2.99,-2.99,0,-2.99,0,0,0,0,3.491666576,-0.000294146,0,4,1
13736461,有限责任公司（自然人投资或控股）,10,2,2019,5.96,4.04,3.37,3.37,-2.37,-2.37,0,10,0,0,0,0,0.677852338,-0.000233152,0,4,1
14653876,有限责任公司（自然人独资�?2,100,2020,309.36,317.57,114.91,114.91,-1.44,-1.44,4.45,-8.2,0,0,0,0,1.026538733,-0.000141662,0,3,,1
14930822,有限责任公司（自然人投资或控股）,34,8,2017,150.73,163.5,20.87,20.87,-16.96,-17.17,0.6,-12.8,0,0,0,0,1.084721055,-0.001689124,0,4,1
14699303,有限责任公司（自然人投资或控股）,50,77,2018,1283.8,1533.8,612.6,612.6,-81.1,-81.1,56.6,-250,0,1,0,0,1.194734375,-0.007978332,1,4,1
